baseline_model,residual_route,metrics_variant,representation,split,subset,MAE_mean,MAE_std,RMSE_mean,RMSE_std,R2_mean,R2_std,delta_MAE_vs_baseline_mean,delta_MAE_vs_baseline_std,delta_RMSE_vs_baseline_mean,delta_RMSE_vs_baseline_std,delta_R2_vs_baseline_mean,delta_R2_vs_baseline_std,F1_mean,F1_std,DAF_mean,DAF_std,delta_F1_vs_baseline_mean,delta_F1_vs_baseline_std,delta_DAF_vs_baseline_mean,delta_DAF_vs_baseline_std,gamma_mean,gamma_std,alpha_mean,alpha_std,inner_alpha_mean,inner_alpha_std,inner_holdout_mae_mean,inner_holdout_mae_std,n_rows_mean,n_rows_std,rank_by_MAE
m3gnet,crabnet_frontend,full,mat2vec+H64,test,all,0.05664131174971354,0.0021902263077533237,0.09604366420682589,0.019522694644916325,0.9886381138639564,0.004330069223426556,-0.007525476316388303,0.0005255593239679279,-0.003960967714998367,0.019604382744800412,0.0008051280495651181,0.004873662436711867,0.6028550279281174,0.01649111429999034,3.7896938985953303,0.2708104781551872,0.0049035921060061275,0.007623776708768427,0.8185352843302164,0.08066283786501396,0.71,0.05477225575051661,252.98221301347039,141.42135579009593,189.73666001010278,173.20508020916517,0.05674779952013934,0.0010375639923073995,51392.6,0.547722557504917,1.0
m3gnet,crabnet_frontend,full,mat2vec+S64,test,all,0.05665948594298803,0.0021938938238404574,0.0973692530291662,0.022350096667466065,0.9882507824939688,0.005142598669981909,-0.0075073021231138164,0.000513153607021611,-0.002635378892658055,0.02245572371332567,0.0004177966795775534,0.005713336602058027,0.6031948101944338,0.01638999076721588,3.7941527671305195,0.2715038574866237,0.005243374372322518,0.007493490866619905,0.8229941528654059,0.08069320815084892,0.71,0.05477225575051661,252.98221301347039,141.42135579009593,189.73666001010278,173.20508020916517,0.056647410227167946,0.001087851712794425,51392.6,0.547722557504917,2.0
m3gnet,crabnet_frontend,full,mat2vec+H32,test,all,0.056669063651950534,0.0022321404173152866,0.08848950592401301,0.0036024690922027676,0.9904959820497267,0.0012524334844815344,-0.007497724414151305,0.0005650098460992809,-0.011515125997811243,0.0026245073264354706,0.0026629962353353466,0.0008038796569797713,0.6030287277438856,0.018008567963772957,3.8038537652793094,0.2828258970632059,0.005077291921774307,0.009084608147649033,0.8326951510141962,0.09854535225639459,0.72,0.0570087712549569,252.98221301347039,141.42135579009593,189.73666001010278,173.20508020916517,0.05672020615413879,0.0011026648399155117,51392.6,0.547722557504917,3.0
m3gnet,crabnet_frontend,full,mat2vec+S32,test,all,0.05671642417285725,0.0022010932061206213,0.09767669253021519,0.022840313646965177,0.988164783504258,0.005290226667915564,-0.007450363893244591,0.0005464864267673699,-0.0023279393916090713,0.022955321982635835,0.00033179768986668634,0.005868478884087183,0.6020133698494512,0.019500234808933654,3.8014283066451724,0.2724744178094124,0.004061934027339875,0.00928117217509456,0.8302696923800585,0.08513601035044809,0.72,0.0570087712549569,663.2455534033676,474.48042094835256,326.4911068067352,408.3557841761781,0.05668524642375048,0.0011074606484711418,51392.6,0.547722557504917,4.0
m3gnet,crabnet_frontend,full,mat2vec+L64,test,all,0.05675306927165604,0.002175189312544225,0.10012063813228522,0.028174458284110578,0.9873916486874095,0.006962254544878032,-0.007413718794445799,0.0005499323339518613,0.00011600621046095327,0.028321631532664454,-0.0004413371269819777,0.007571645351213967,0.6012426673287221,0.018901518807204153,3.805555731072959,0.27260970534891177,0.00329123150661077,0.00835382728870759,0.834397116807845,0.08961926508099491,0.72,0.0570087712549569,800.0000001999999,447.2135950527443,600.0000004000001,547.7225569574435,0.05671870081834619,0.0011290814559652242,51392.6,0.547722557504917,5.0
m3gnet,crabnet_frontend,full,mat2vec+L32,test,all,0.05677401082806126,0.002198945483949404,0.09341598321202813,0.012859375428547998,0.9893679962643865,0.002639158846419604,-0.007392777238040579,0.000545867075516316,-0.00658864870979613,0.012833896587920626,0.0015350104499952221,0.0030544264413648508,0.6023655579582898,0.018287320949404724,3.8001219384175817,0.276418598506572,0.004414122136178511,0.01013231036838099,0.8289633241524683,0.09101134781020678,0.71,0.05477225575051661,800.0000001999999,447.2135950527443,600.0000004000001,547.7225569574435,0.056797693198660994,0.0010866145836904238,51392.6,0.547722557504917,6.0
m3gnet,crabnet_frontend,full,mat2vec,test,all,0.05679488280598982,0.0021914598777569056,0.0913648773586316,0.008344286932463375,0.9898683107792363,0.0017283326417502122,-0.007371905260112018,0.0005735379915668305,-0.008639754563192669,0.00815083269040458,0.0020353249648450422,0.0019292179916669985,0.601184826034628,0.018776152670432363,3.790171945747422,0.2748535319214203,0.0032333902125166515,0.010222656833991652,0.8190133314823083,0.08617722128670642,0.71,0.05477225575051661,252.98221301347039,141.42135579009593,189.73666001010278,173.20508020916517,0.056828718685362344,0.001094404690728353,51392.6,0.547722557504917,7.0
m3gnet,crabnet_frontend,full,MDS_E_64_cos_zscore,test,all,0.05802614815403266,0.002355376113154958,0.09011992217534273,0.0032474340920388236,0.9901233209229462,0.0014627853383415255,-0.006140639912069182,0.0004656132098596049,-0.009884709746481521,0.0007060601431689662,0.0022903351085548753,0.0004034021090322145,0.5953595139294252,0.018607928640819036,3.740609052714428,0.2766742470424496,-0.0025919218926860666,0.01115850302967899,0.7694504384493139,0.10425879178115033,0.6900000000000001,0.06519202405202647,100.0,0.0,100.0,0.0,0.05788563633700359,0.0012523448362606012,51392.6,0.547722557504917,8.0
m3gnet,crabnet_frontend,full,MDS_64_cos_zscore,test,all,0.05816613161070844,0.0022660748238268625,0.09032212480362342,0.0031416934133680673,0.9900766487585948,0.001484116076392305,-0.006000656455393408,0.0005227575704157563,-0.009682507118200845,0.0008154389508792467,0.002243662944203395,0.0003890547471763048,0.5954087181269831,0.019699671199592737,3.685910279545876,0.24742194206456444,-0.0025427176951281936,0.010324528015188244,0.7147516652807624,0.0642428373765872,0.7,0.061237243569579436,3.1622776601683795,0.0,3.1622776601683795,0.0,0.058077437148303344,0.001274023097057644,51392.6,0.547722557504917,9.0
m3gnet,crabnet_frontend,full,MDS_F_64_cos_zscore,test,all,0.058363650697803846,0.0022857327702246184,0.09099444023754219,0.0033116089991730375,0.9899248502247862,0.001544275517965548,-0.0058031373682980005,0.0004789758200499408,-0.009010191684282057,0.0006697098649037235,0.002091864410394817,0.0003273280383622226,0.5968438192286418,0.011479210152232647,3.680008985493722,0.2821155896904117,-0.0011076165934694293,0.0062143398387209696,0.7088503712286078,0.09573140314806639,0.6900000000000001,0.04183300132670374,1.0,0.0,0.8632455532033676,0.30579223926264837,0.05829957165143755,0.0013048740170714744,51392.6,0.547722557504917,10.0
m3gnet,crabnet_frontend,full,MDS_32_cos_zscore,test,all,0.058807123571539,0.0024378673242842234,0.09227181519786173,0.0034590454013881107,0.9896386946455322,0.0016032514332183858,-0.0053596644945628465,0.00044937409340622443,-0.007732816723962516,0.0005814922839712561,0.001805708831140973,0.00027199572643719835,0.5982084684903995,0.01817411459226571,3.6618962126470427,0.2576817410051074,0.00025703266828824844,0.008416002405226174,0.690737598381929,0.07418176933504785,0.7,0.061237243569579436,100.0,0.0,100.0,0.0,0.058522354611298136,0.001332038711026716,51392.6,0.547722557504917,11.0
m3gnet,crabnet_frontend,full,MDS_F_32_cos_zscore,test,all,0.058914015169225634,0.0023604153499559555,0.09261464824461249,0.0035014323086710116,0.9895629602481405,0.0016045580374885542,-0.005252772896876206,0.00036482418062275956,-0.0073899836772117755,0.0004910643115074532,0.0017299744337491373,0.00026523996105359593,0.5957078735106904,0.012445236430294635,3.65886894687763,0.28679015277870346,-0.00224356231142091,0.008373793655591004,0.687710332612516,0.09807458310122535,0.6900000000000001,0.04183300132670374,31.62277660168379,0.0,31.62277660168379,0.0,0.058723775248033926,0.0014579100909104827,51392.6,0.547722557504917,12.0
m3gnet,crabnet_frontend,full,MDS_E_32_cos_zscore,test,all,0.059158000679244295,0.002345235513514359,0.09285158461931262,0.003322434234848781,0.9895100086627616,0.0015990849359350284,-0.005008787386857548,0.00042176966915979496,-0.007153047302511631,0.0006884333112469409,0.0016770228483702575,0.00028138884749144295,0.5963696796797373,0.01644282548333892,3.6324297249116078,0.27279544383735677,-0.0015817561423740133,0.0038153824037042055,0.6612711106464939,0.08274061802760785,0.6699999999999999,0.06708203932499372,316.22776601683796,0.0,316.22776601683796,0.0,0.058922207690635685,0.0012492684836740394,51392.6,0.547722557504917,13.0
m3gnet,crabnet_frontend,full,m3gnet-baseline,test,all,0.06416678806610185,0.0026561389910324897,0.10000463192182425,0.003940273489700563,0.9878329858143914,0.0018624740744134275,0.0,0.0,0.0,0.0,0.0,0.0,0.5979514358221113,0.013790753632342636,2.971158614265114,0.1986032284235662,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,51392.6,0.547722557504917,14.0
m3gnet,crabnet_frontend,full,mat2vec+H32,test,unique_prototype,0.058446090659856134,0.002536294763926586,0.09022811074815514,0.0034434802585348624,0.9898127474644708,0.0012236432433182787,-0.008819826173247478,0.000544956186756987,-0.012217263099830252,0.0030309357612277052,0.0029821967968246543,0.0009427784478397337,0.6090394718044624,0.01650010091309639,4.100695282268241,0.3208697892545523,0.013350490143728733,0.008071575751740443,0.907508301256566,0.11011303101545632,0.72,0.0570087712549569,252.98221301347039,141.42135579009593,189.73666001010278,173.20508020916517,0.05672020615413879,0.0011026648399155117,43097.6,818.5540910654594,1.0
m3gnet,crabnet_frontend,full,mat2vec+H64,test,unique_prototype,0.05844904121528808,0.002483776496909467,0.09918542008526202,0.02189245683117907,0.9874255170665874,0.0053777681864604085,-0.008816875617815524,0.0005455571239719778,-0.003259953762723375,0.02315176405434641,0.0005949663989411214,0.006196019635013035,0.6087281031707649,0.016053694142895494,4.08829944509274,0.3143615579158201,0.013039121510031282,0.006598111156997881,0.895112464081065,0.09861928448299886,0.71,0.05477225575051661,252.98221301347039,141.42135579009593,189.73666001010278,173.20508020916517,0.05674779952013934,0.0010375639923073995,43097.6,818.5540910654594,2.0
m3gnet,crabnet_frontend,full,mat2vec+S64,test,unique_prototype,0.05846814773598903,0.002483850009056098,0.10071490752880144,0.025157824948747635,0.9869304027347751,0.0064330692713888415,-0.00879776909711458,0.0005425268574576493,-0.001730466319183957,0.02644331137029437,9.98520671288805e-05,0.007271738467609361,0.6093149060058849,0.015763664037279298,4.095567781812912,0.31606994171588493,0.013625924345151197,0.007019756648640497,0.9023808008012375,0.09849711965717761,0.71,0.05477225575051661,252.98221301347039,141.42135579009593,189.73666001010278,173.20508020916517,0.056647410227167946,0.001087851712794425,43097.6,818.5540910654594,3.0
m3gnet,crabnet_frontend,full,mat2vec+S32,test,unique_prototype,0.0585084882911048,0.0024934665994967597,0.1010444653068527,0.025739081943026005,0.9868270757778168,0.0066278795687258465,-0.008757428541998813,0.0005601862707865221,-0.0014009085411326784,0.02702986601371549,-3.47488982934685e-06,0.007473619526198411,0.6081449619591062,0.018708264084112507,4.099641340805135,0.30874534382368835,0.012455980298372494,0.009383163437338297,0.9064543597934609,0.09679636928890183,0.72,0.0570087712549569,663.2455534033676,474.48042094835256,326.4911068067352,408.3557841761781,0.05668524642375048,0.0011074606484711418,43097.6,818.5540910654594,4.0
m3gnet,crabnet_frontend,full,mat2vec+L64,test,unique_prototype,0.0585481779228487,0.002468080254367644,0.10385042702571592,0.03187371897868342,0.9858370274883281,0.008790938848679895,-0.008717738910254912,0.0005784535970394078,0.0014050531777305363,0.03319959114915942,-0.0009935231793181786,0.009659656804687994,0.6079326068791553,0.017487552850987746,4.109003104189688,0.31337852122372156,0.01224362521842164,0.007336896847800379,0.9158161231780143,0.10321163987973211,0.72,0.0570087712549569,800.0000001999999,447.2135950527443,600.0000004000001,547.7225569574435,0.05671870081834619,0.0011290814559652242,43097.6,818.5540910654594,5.0
m3gnet,crabnet_frontend,full,mat2vec+L32,test,unique_prototype,0.05857843561472824,0.002498803153380146,0.09606941206302946,0.014138150097238456,0.9883775809327767,0.003149714801797029,-0.008687481218375363,0.0005416930461302966,-0.006375961784955919,0.015275151820557371,0.0015470302651305,0.0038672825891283287,0.6090564696846551,0.01681006317085356,4.102063735688118,0.3167337630450512,0.013367488023921403,0.009088280106730814,0.9088767546764437,0.10411803574330954,0.71,0.05477225575051661,800.0000001999999,447.2135950527443,600.0000004000001,547.7225569574435,0.056797693198660994,0.0010866145836904238,43097.6,818.5540910654594,6.0
m3gnet,crabnet_frontend,full,mat2vec,test,unique_prototype,0.05859520536458812,0.002494339660484721,0.09364211488017722,0.008808413428987949,0.9890200977388737,0.0018927154502044257,-0.008670711468515481,0.0005601805839301643,-0.008803258967808167,0.009738714844385574,0.002189547071227582,0.0024195887555143324,0.608194477201593,0.01792422990347497,4.091863156522966,0.3119772599053815,0.012505495540859357,0.009509808549355434,0.8986761755112915,0.09836075833957246,0.71,0.05477225575051661,252.98221301347039,141.42135579009593,189.73666001010278,173.20508020916517,0.056828718685362344,0.001094404690728353,43097.6,818.5540910654594,7.0
m3gnet,crabnet_frontend,full,MDS_E_64_cos_zscore,test,unique_prototype,0.05992115926197876,0.002661775247824424,0.0917434959355766,0.003728385637027311,0.989442985995499,0.0015235255690537492,-0.0073447575711248405,0.00039246851817870886,-0.010701877912408777,0.0007375326759474735,0.0026124353278526914,0.00044958883688749,0.6011759753046461,0.018343079528652977,4.023457849255806,0.31239765918107987,0.005486993643912386,0.010295334313092479,0.8302708682441313,0.11806073850549079,0.6900000000000001,0.06519202405202647,100.0,0.0,100.0,0.0,0.05788563633700359,0.0012523448362606012,43097.6,818.5540910654594,8.0
m3gnet,crabnet_frontend,full,MDS_64_cos_zscore,test,unique_prototype,0.060071830973157006,0.0025846561253702314,0.09194085845861634,0.0036175896743825646,0.9893938534729999,0.0015581816253566107,-0.007194085859946607,0.0005220484238208584,-0.010504515389369052,0.0008435164101419547,0.002563302805353729,0.0004227444392310832,0.6014159397099708,0.018493814008460466,3.984648185571058,0.2910017046065266,0.005726958049237063,0.009289788081141673,0.7914612045593831,0.07912738228847718,0.7,0.061237243569579436,3.1622776601683795,0.0,3.1622776601683795,0.0,0.058077437148303344,0.001274023097057644,43097.6,818.5540910654594,9.0
m3gnet,crabnet_frontend,full,MDS_F_64_cos_zscore,test,unique_prototype,0.06031423412470786,0.0026248514249862,0.0926457870254124,0.003812364420393012,0.9892264310516967,0.0016285973424753463,-0.00695168270839574,0.00048561614307505074,-0.009799586822572976,0.0006991949255027767,0.002395880384050586,0.0003527595442170469,0.602280216899225,0.011510416615210574,3.9691758706679465,0.32557219393395254,0.006591235238491344,0.004895916905481713,0.7759888896562723,0.11258253231861023,0.6900000000000001,0.04183300132670374,1.0,0.0,0.8632455532033676,0.30579223926264837,0.05829957165143755,0.0013048740170714744,43097.6,818.5540910654594,10.0
m3gnet,crabnet_frontend,full,MDS_32_cos_zscore,test,unique_prototype,0.06081883287114727,0.0027681117759172412,0.09399463650184663,0.003938345997242087,0.9889102626521872,0.0016807016701798356,-0.006447083961956338,0.00036816494372338306,-0.00845073734613876,0.000632236446747035,0.0020797119845409997,0.0003077859181675742,0.6040158925056731,0.017470841288613228,3.954796990888538,0.295247640583575,0.008326910844939505,0.008538954743591292,0.7616100098768631,0.08676203346789475,0.7,0.061237243569579436,100.0,0.0,100.0,0.0,0.058522354611298136,0.001332038711026716,43097.6,818.5540910654594,11.0
m3gnet,crabnet_frontend,full,MDS_F_32_cos_zscore,test,unique_prototype,0.06091830330610124,0.0027097585454787226,0.09433093281569269,0.004025569195579435,0.988831496276595,0.0016898594048915365,-0.006347613527002366,0.00033464454409361314,-0.008114441032292696,0.0005232829905585912,0.002000945608948679,0.00029230175048276514,0.6012537228064005,0.011548547467197426,3.9477621655042916,0.325453186170533,0.005564741145666874,0.0062065533602805685,0.7545751844926174,0.11302928365054066,0.6900000000000001,0.04183300132670374,31.62277660168379,0.0,31.62277660168379,0.0,0.058723775248033926,0.0014579100909104827,43097.6,818.5540910654594,12.0
m3gnet,crabnet_frontend,full,MDS_E_32_cos_zscore,test,unique_prototype,0.06123777103228802,0.0026221190147012693,0.09466180715987946,0.003763588747517165,0.9887553426191614,0.0016670658626175953,-0.006028145800815581,0.00043562042739616615,-0.00778356668810592,0.0007213062686156291,0.0019247919515152257,0.0003199433204427795,0.6007059594829914,0.016005106577517685,3.9038850278865476,0.31060979465151684,0.005016977822257784,0.0038344635760306747,0.7106980468748728,0.09617458311288483,0.6699999999999999,0.06708203932499372,316.22776601683796,0.0,316.22776601683796,0.0,0.058922207690635685,0.0012492684836740394,43097.6,818.5540910654594,13.0
